# abs_vel_axis  fit_absorption_spectrum  abs_noise_env_prime  em_vel_axis  fit_emission_spectrum  em_spectrum_err
-1.574295857300000137e+02 1.143989899999999782e+00 2.059381764720538688e-01 -2.271778207600000030e+02 1.035761442808524713e+01 1.098217799999999933e+01
-1.570172332500000039e+02 1.188623966666666476e+00 2.147365120277481554e-01 -2.275901732300000049e+02 9.069349732813032361e+00 6.977950599999999781e+00
-1.566048807800000020e+02 1.106240433333333106e+00 2.186784954830722494e-01 -2.280025257099999862e+02 5.131110746874152362e+00 8.301170000000000826e+00
-1.561925283100000001e+02 1.039366009999999729e+00 2.109654489376077968e-01 -2.284148781799999881e+02 5.843622034935273213e+00 5.748076000000000185e+00
-1.557801758399999983e+02 1.026197709999999930e+00 2.024347520647299115e-01 -2.288272306499999900e+02 4.349930346309380802e+00 5.263222700000000032e+00
-1.553678233699999964e+02 1.062328176666666568e+00 1.985787234417965008e-01 -2.292395831199999918e+02 5.964761958350154991e+00 9.385400999999999883e+00
-1.549554708999999946e+02 1.178395999999999999e+00 1.983527033107832238e-01 -2.296519355899999937e+02 5.247563333057595258e+00 7.826283499999999727e+00
-1.545431184299999927e+02 1.177469699999999841e+00 2.008838914295779932e-01 -2.300642880599999955e+02 3.534942622452048600e+00 4.613266000000000311e+00
-1.541307659599999909e+02 1.130175399999999941e+00 2.004232385773734026e-01 -2.304766405400000053e+02 5.161603210513168172e+00 6.993185000000000429e+00
-1.537184134899999890e+02 1.089438733333333076e+00 1.999788972218208838e-01 -2.308889930100000072e+02 5.489741628574289045e+00 9.038002999999999787e+00
-1.533060610199999871e+02 1.111029966666666535e+00 2.096810929396866752e-01 -2.313013454800000090e+02 7.735181105281728975e+00 8.373779000000000750e+00
-1.528937085400000058e+02 1.070678149999999773e+00 2.206282930473467407e-01 -2.317136979500000109e+02 5.866603676655835820e+00 5.935933600000000254e+00
-1.524813560700000039e+02 1.040516349999999868e+00 2.241762296468558513e-01 -2.321260504200000128e+02 5.092413158029942544e+00 5.130302000000000362e+00
-1.520690036000000021e+02 9.158114999999998895e-01 2.164567058103488151e-01 -2.325384028899999862e+02 6.977191732737384022e+00 6.567651699999999870e+00
-1.516566511300000002e+02 9.308529499999999013e-01 2.085090395802665086e-01 -2.329507553599999881e+02 8.508189234131837253e+00 7.320758299999999608e+00
-1.512442986599999983e+02 9.272027833333332802e-01 2.112069663931921415e-01 -2.333631078399999979e+02 9.138570725526291127e+00 6.159434000000000076e+00
-1.508319461899999965e+02 9.922499999999998543e-01 2.175622510929606790e-01 -2.337754603099999997e+02 9.238863463587410507e+00 6.841006300000000095e+00
-1.504195937199999946e+02 1.061787599999999943e+00 2.201938538017834679e-01 -2.341878127800000016e+02 9.852445338294851140e+00 7.246682999999999986e+00
-1.500072412499999928e+02 1.048753133333333087e+00 2.146829455876549386e-01 -2.346001652500000034e+02 9.009278893002290900e+00 8.878265000000000740e+00
-1.495948887799999909e+02 1.061598033333333246e+00 2.090100114221178362e-01 -2.350125177200000053e+02 7.844871707709732078e+00 8.630793000000000603e+00
-1.491825363099999890e+02 1.038142933333333184e+00 2.097705190123679009e-01 -2.354248701900000071e+02 5.189910192437518610e+00 8.211088999999999416e+00
-1.487701838300000077e+02 9.878255866666665330e-01 2.118435994774587883e-01 -2.358372226699999885e+02 6.278525360498638186e+00 9.403271000000000157e+00
-1.483578313600000058e+02 8.750467866666665762e-01 2.149907859906205199e-01 -2.362495751399999904e+02 3.468686175226425306e+00 6.958529500000000034e+00
-1.479454788900000040e+02 7.769208699999998746e-01 2.129439451495326596e-01 -2.366619276099999922e+02 4.203620729933866151e+00 4.519110699999999703e+00
-1.475331264200000021e+02 8.003049633333332302e-01 2.155609815878306301e-01 -2.370742800799999941e+02 5.931326574641306415e+00 6.691542000000000101e+00
-1.471207739500000002e+02 9.119834966666664489e-01 2.128360147542279202e-01 -2.374866325499999959e+02 7.342313222682079754e+00 5.584731999999999807e+00
-1.467084214799999984e+02 1.072158813333333072e+00 2.129843464999905955e-01 -2.378989850199999978e+02 7.100307307409866375e+00 1.006207799999999963e+01
-1.462960690099999965e+02 1.135423466666666492e+00 2.098985505563417120e-01 -2.383113375000000076e+02 6.506622078804319642e+00 9.560358000000000800e+00
-1.458837165399999947e+02 1.206694366666666518e+00 2.108058203595481739e-01 -2.387236899700000095e+02 6.802135300198773216e+00 9.758882500000000348e+00
-1.454713640699999928e+02 1.146037233333333072e+00 2.136169436008698574e-01 -2.391360424400000113e+02 7.079138971572880301e+00 6.272045000000000314e+00
-1.450590115999999909e+02 1.113596033333333235e+00 2.169242935775267667e-01 -2.395483949100000132e+02 6.783539909613653940e+00 5.238302000000000014e+00
-1.446466591200000096e+02 9.332634666666664858e-01 2.136820061504993984e-01 -2.399607473799999866e+02 6.535384540987760893e+00 7.133962600000000265e+00
-1.442343066500000077e+02 7.919316999999997941e-01 2.152662567139677074e-01 -2.403730998499999885e+02 6.610921335695201684e+00 5.376454400000000078e+00
-1.438219541800000059e+02 7.626482499999998055e-01 2.082302308161556592e-01 -2.407854523199999903e+02 4.561088170422988419e+00 7.099594999999999878e+00
-1.434096017100000040e+02 8.556663833333332247e-01 2.128669862965972270e-01 -2.411978048000000001e+02 5.306695451817442510e+00 6.682286999999999644e+00
-1.429972492400000021e+02 9.441631166666665242e-01 2.112944331582891633e-01 -2.416101572700000020e+02 5.540411846545229224e+00 7.099275999999999698e+00
-1.425848967700000003e+02 1.029464499999999783e+00 2.130864878333325607e-01 -2.420225097400000038e+02 8.860093621252671525e+00 8.296820000000000306e+00
-1.421725442999999984e+02 1.137522633333333255e+00 2.092380997340235194e-01 -2.424348622100000057e+02 7.954032672626778044e+00 7.382201000000000235e+00
-1.417601918299999966e+02 1.218875233333333252e+00 2.115158846630859624e-01 -2.428472146800000075e+02 1.003918075400088483e+01 5.758136000000000365e+00
-1.413478393599999947e+02 1.180845666666666460e+00 2.151486312913102883e-01 -2.432595671500000094e+02 1.071267279206200307e+01 6.713917300000000310e+00
-1.409354868899999929e+02 1.032619633333333287e+00 2.228213435579435853e-01 -2.436719196299999908e+02 1.335282580012312259e+01 5.260222999999999871e+00
-1.405231344100000115e+02 8.867752466666665168e-01 2.256064096265430752e-01 -2.440842720999999926e+02 1.389954620485091219e+01 5.818816700000000175e+00
-1.401107819400000096e+02 9.020478799999998021e-01 2.182008998375579434e-01 -2.444966245699999945e+02 1.140439045622501801e+01 5.986597500000000238e+00
-1.396984294700000078e+02 1.024016413333333153e+00 2.123568017373325123e-01 -2.449089770399999964e+02 1.057929486093245863e+01 7.550289600000000156e+00
-1.392860770000000059e+02 1.209839999999999804e+00 2.072398534565210726e-01 -2.453213295099999982e+02 9.596449798973234024e+00 4.760586299999999937e+00
-1.388737245300000041e+02 1.307078933333333248e+00 2.176297820685433593e-01 -2.457336819800000001e+02 1.170802325703435365e+01 5.733945399999999637e+00
-1.384613720600000022e+02 1.329990266666666532e+00 2.253950688237362499e-01 -2.461460344600000099e+02 1.402947306176213971e+01 8.188494000000000383e+00
-1.380490195900000003e+02 1.352002533333333201e+00 2.224853603431716786e-01 -2.465583869300000117e+02 1.564053149982325941e+01 6.233234000000000385e+00
-1.376366671199999985e+02 1.335652766666666436e+00 2.127913839165307408e-01 -2.469707394000000136e+02 1.547901010453069937e+01 7.577621500000000232e+00
-1.372243146499999966e+02 1.281865133333333295e+00 2.036706719057604087e-01 -2.473830918699999870e+02 1.377514974257147173e+01 1.092683899999999930e+01
-1.368119621799999948e+02 1.194110933333333291e+00 2.072507689329511349e-01 -2.477954443399999889e+02 1.352664311394557650e+01 8.545284999999999798e+00
-1.363996097000000134e+02 1.146884433333333231e+00 2.176183290448320817e-01 -2.482077968099999907e+02 1.351791755198635059e+01 9.020338000000000633e+00
-1.359872572300000115e+02 1.149264333333333221e+00 2.269869775011141844e-01 -2.486201492799999926e+02 1.461503042338080327e+01 1.198394099999999973e+01
-1.355749047600000097e+02 1.081103113333333088e+00 2.228217914996339644e-01 -2.490325017600000024e+02 1.484128829477525890e+01 5.398729999999999585e+00
-1.351625522900000078e+02 9.606677033333331783e-01 2.124452894595947605e-01 -2.494448542300000042e+02 1.473794009950304407e+01 7.124230400000000074e+00
-1.347501998200000060e+02 8.835794499999998219e-01 2.098023163279593983e-01 -2.498572067000000061e+02 1.572976577087715100e+01 7.980456000000000216e+00
-1.343378473500000041e+02 9.676700366666665110e-01 2.147462602185965796e-01 -2.502695591700000080e+02 1.500252827558458968e+01 5.470788999999999902e+00
-1.339254948800000022e+02 1.040264646666666515e+00 2.167560857138335073e-01 -2.506819116400000098e+02 1.512927181362536544e+01 5.800653999999999755e+00
-1.335131424100000004e+02 1.064772733333333221e+00 2.079235624926402404e-01 -2.510942641100000117e+02 1.444802781835315386e+01 5.021616500000000372e+00
-1.331007899399999985e+02 9.948073333333331547e-01 2.117020490138888933e-01 -2.515066165899999930e+02 1.510098662308094219e+01 7.938407400000000003e+00
-1.326884374699999967e+02 9.456483666666665178e-01 2.129396768647396077e-01 -2.519189690599999949e+02 1.316358063447539628e+01 6.997069399999999995e+00
-1.322760849899999869e+02 9.020138333333331815e-01 2.137866837172927303e-01 -2.523313215299999968e+02 1.082547088251617140e+01 1.253278800000000004e+01
-1.318637325200000134e+02 8.047709833333331897e-01 2.020073676025399001e-01 -2.527436739999999986e+02 8.696732053890277925e+00 8.298132999999999981e+00
-1.314513800500000116e+02 7.765984499999998292e-01 1.980145164724820828e-01 -2.531560264700000005e+02 7.599883788597718848e+00 9.414771999999999252e+00
-1.310390275800000097e+02 8.319093166666664541e-01 2.014158758568901086e-01 -2.535683789400000023e+02 8.279053983325505683e+00 9.497567000000000093e+00
-1.306266751100000079e+02 9.358232799999998131e-01 2.088177663080689472e-01 -2.539807314200000121e+02 8.755442821386626662e+00 1.043456199999999967e+01
-1.302143226400000060e+02 9.973383033333331760e-01 2.167441618065375220e-01 -2.543930838900000140e+02 1.188058832278107957e+01 1.269973500000000044e+01
-1.298019701700000041e+02 9.600798699999998354e-01 2.177039148410466474e-01 -2.548054363599999874e+02 1.235695012748851873e+01 1.445539950000000040e+01
-1.293896177000000023e+02 9.189532399999998935e-01 2.235592722967040535e-01 -2.552177888299999893e+02 1.084940805886262716e+01 1.420843499999999970e+01
-1.289772652300000004e+02 8.591558499999998322e-01 2.267632393173147354e-01 -2.556301412999999911e+02 1.042362893023673287e+01 5.503204000000000207e+00
-1.285649127599999986e+02 8.580706499999998238e-01 2.298856789892149144e-01 -2.560424937700000214e+02 8.241296811610839157e+00 7.764916000000000373e+00
-1.281525602799999888e+02 8.744909999999997963e-01 2.258101334876738975e-01 -2.564548462399999949e+02 9.513163189671960396e+00 7.122633999999999688e+00
-1.277402078100000011e+02 9.076332999999998652e-01 2.182945461630635686e-01 -2.568671987199999762e+02 7.957921841066412760e+00 9.283592999999999762e+00
-1.273278553399999993e+02 8.515237899999997806e-01 2.116613378772209120e-01 -2.572795511900000065e+02 9.329704035794199157e+00 6.008310999999999957e+00
-1.269155028699999974e+02 8.292431233333331653e-01 2.112954390815408867e-01 -2.576919036599999799e+02 7.001641817168306581e+00 9.256223000000000312e+00
-1.265031503999999956e+02 8.240054899999998961e-01 2.143166890832344240e-01 -2.581042561300000102e+02 7.034760608542413252e+00 6.383292700000000153e+00
-1.260907979299999937e+02 9.536027999999998617e-01 2.256048381981802242e-01 -2.585166085999999837e+02 5.978968199916519843e+00 6.407199999999999562e+00
-1.256784454600000061e+02 1.051083333333333147e+00 2.244963897353965954e-01 -2.589289610700000139e+02 7.268483044644306723e+00 7.991045500000000246e+00
-1.252660929900000042e+02 1.037138099999999952e+00 2.274443592959307092e-01 -2.593413135499999953e+02 5.486331809372093637e+00 8.522676999999999836e+00
-1.248537405200000023e+02 8.809409833333331497e-01 2.207599855894022967e-01 -2.597536660200000256e+02 5.322118060766547920e+00 6.032968499999999956e+00
-1.244413880500000005e+02 7.479564166666665681e-01 2.202256602832198540e-01 -2.601660184899999990e+02 5.963989738807320862e+00 4.173888700000000007e+00
-1.240290355700000049e+02 7.537703499999998114e-01 2.123708034618072005e-01 -2.605783709599999725e+02 9.101671516848094612e+00 8.686902999999999153e+00
-1.236166831000000030e+02 9.124766333333331758e-01 2.111183201866298209e-01 -2.609907234300000027e+02 8.216249511555533402e+00 9.087374000000000507e+00
-1.232043306300000012e+02 1.079421133333333227e+00 2.085590193605410814e-01 -2.614030758999999762e+02 5.057430577262974403e+00 5.226789499999999755e+00
-1.227919781599999993e+02 1.178419099999999942e+00 2.100357358709982192e-01 -2.618154283700000065e+02 8.673962886574285713e-01 5.590316999999999759e+00
-1.223796256899999975e+02 1.200425999999999993e+00 2.084577039764043405e-01 -2.622277808499999878e+02 5.509534667185489454e-01 7.799243999999999843e+00
-1.219672732199999956e+02 1.188175466666666624e+00 2.075387454576461121e-01 -2.626401333200000181e+02 2.485699280446335369e+00 6.381419700000000361e+00
-1.215549207499999937e+02 1.168562766666666475e+00 2.085482414786967165e-01 -2.630524857899999915e+02 4.708718761820442467e+00 7.892938599999999916e+00
-1.211425682800000061e+02 1.213951933333333288e+00 2.090680932015687166e-01 -2.634648382600000218e+02 6.067141823194549310e+00 6.454176000000000357e+00
-1.207302158100000042e+02 1.346711033333333196e+00 2.093126710887325548e-01 -2.638771907299999953e+02 4.751686294568655988e+00 8.289894000000000318e+00
-1.203178633299999944e+02 1.436389799999999939e+00 2.045651346991936848e-01 -2.642895432000000255e+02 5.598112529296443540e+00 9.137714000000000780e+00
-1.199055108600000068e+02 1.331989766666666464e+00 2.003571102142166216e-01 -2.647018956800000069e+02 4.761574597357563832e+00 4.689235700000000229e+00
-1.194931583900000049e+02 1.064512916666666698e+00 1.979075899145744666e-01 -2.651142481499999803e+02 5.981601315418683562e+00 4.852176700000000231e+00
-1.190808059200000031e+02 8.447840833333332133e-01 2.044164775331032691e-01 -2.655266006200000106e+02 4.995863740126123886e+00 5.847996000000000194e+00
-1.186684534500000012e+02 9.101187499999998654e-01 2.114726662806850899e-01 -2.659389530899999841e+02 4.791801501500231097e+00 7.396486999999999590e+00
-1.182561009799999994e+02 1.065802966666666407e+00 2.175960868560051220e-01 -2.663513055600000143e+02 4.141753389541004360e+00 8.737923000000000329e+00
-1.178437485099999975e+02 1.175470499999999863e+00 2.161378267452893076e-01 -2.667636580299999878e+02 3.030330757602124780e+00 8.961163000000000878e+00
-1.174313960399999957e+02 1.113581999999999850e+00 2.133557872068775341e-01 -2.671760105100000260e+02 2.499810782329911607e+00 6.499061000000000199e+00
-1.170190435699999938e+02 1.070559099999999875e+00 2.136215132084482993e-01 -2.675883629799999994e+02 2.937190923724365632e+00 6.216654300000000077e+00
-1.166066911000000061e+02 1.050018999999999814e+00 2.164226185688637172e-01 -2.680007154499999729e+02 1.882894630765139299e+00 6.713042699999999918e+00
-1.161943386199999964e+02 1.061110233333333097e+00 2.193508037207133332e-01 -2.684130679200000031e+02 2.605997028805913107e+00 5.191891000000000034e+00
-1.157819861499999945e+02 1.080234499999999764e+00 2.155503118856462452e-01 -2.688254203899999766e+02 3.193758496846687223e+00 6.287983399999999889e+00
-1.153696336800000068e+02 1.037663066666666634e+00 2.143598548487961886e-01 -2.692377728600000069e+02 2.511605282554127516e+00 8.244198000000000803e+00
-1.149572812100000050e+02 8.720547133333331757e-01 2.143500964993928226e-01 -2.696501253299999803e+02 1.324542010615247900e+00 1.155689800000000034e+01
-1.145449287400000031e+02 6.787963133333332344e-01 2.194358744998412825e-01 -2.700624778100000185e+02 5.599584886763678826e-01 7.277849699999999977e+00
-1.141325762700000013e+02 6.054957666666664906e-01 2.227432379651210215e-01 -2.704748302799999919e+02 2.010807453404154899e+00 4.472291499999999864e+00
-1.137202237999999994e+02 7.541974866666664168e-01 2.226080789784633807e-01 -2.708871827500000222e+02 4.185843914449283720e-01 8.095860999999999308e+00
-1.133078713299999976e+02 9.104758199999997137e-01 2.113489846392523908e-01 -2.712995352199999957e+02 -8.631157005142978678e-01 6.560296499999999753e+00
-1.128955188599999957e+02 9.799428333333330965e-01 2.109704960983411204e-01 -2.717118876900000259e+02 -3.510529762473524329e+00 6.132082500000000103e+00
-1.124831663899999938e+02 9.201499666666664856e-01 2.095055205964817813e-01 -2.721242401599999994e+02 -4.113526601079070311e+00 6.107709999999999972e+00
-1.120708139099999983e+02 8.278811333333331302e-01 2.148943954345980123e-01 -2.725365926399999807e+02 -2.495530613017950206e+00 1.027737300000000076e+01
-1.116584614399999964e+02 8.613717333333331672e-01 2.081763121181993414e-01 -2.729489451100000110e+02 4.114965383765032958e-01 8.458719000000000321e+00
-1.112461089699999945e+02 9.264542999999998418e-01 2.071025488408527737e-01 -2.733612975799999845e+02 2.502082134417277448e+00 6.175940999999999903e+00
-1.108337565000000069e+02 1.060025533333333270e+00 2.113179734139548627e-01 -2.737736500500000147e+02 8.778620912471730986e-02 7.969689999999999941e+00
-1.104214040300000050e+02 1.064276066666666409e+00 2.174074805651727837e-01 -2.741860025199999882e+02 -2.026352249501175429e+00 6.877724999999999866e+00
-1.100090515600000032e+02 9.705751333333331177e-01 2.161565771418215709e-01 -2.745983549900000185e+02 -3.770847396106721927e+00 9.838070999999999344e+00
-1.095966990900000013e+02 8.609067466666664448e-01 2.126970172424975658e-01 -2.750107074699999998e+02 -2.264043101378935052e+00 7.825234400000000257e+00
-1.091843466199999995e+02 8.872810799999998332e-01 2.072120589084333886e-01 -2.754230599399999733e+02 -1.539892179984481801e+00 6.196441700000000274e+00
-1.087719941499999976e+02 9.173778799999998679e-01 2.126171124833725057e-01 -2.758354124100000035e+02 -2.376697618610374985e+00 5.462742300000000384e+00
-1.083596416799999957e+02 8.928938799999998066e-01 2.117217808817399016e-01 -2.762477648799999770e+02 -4.764966103902934513e+00 6.695891999999999733e+00
-1.079472892000000002e+02 8.511487466666665114e-01 2.144348219115276566e-01 -2.766601173500000073e+02 -4.418014393528827632e+00 5.617016300000000406e+00
-1.075349367299999983e+02 9.718952133333331744e-01 2.138463065434370591e-01 -2.770724698199999807e+02 -3.957647442154719641e+00 8.414062500000000000e+00
-1.071225842599999964e+02 1.063235866666666585e+00 2.145384344042799429e-01 -2.774848222900000110e+02 -2.563877197426932764e+00 6.073066999999999993e+00
-1.067102317899999946e+02 1.034078983333333257e+00 2.173155075228264954e-01 -2.778971747699999923e+02 -2.875810488365812656e+00 5.699713700000000216e+00
-1.062978793200000069e+02 9.942875499999997979e-01 2.177510413213190055e-01 -2.783095272400000226e+02 -1.057586860704692322e+00 6.979556600000000444e+00
-1.058855268500000051e+02 1.089229883333333149e+00 2.222071796424581747e-01 -2.787218797099999961e+02 -1.018582468997251800e+00 7.282534000000000063e+00
-1.054731743800000032e+02 1.231075133333333183e+00 2.213507211258980700e-01 -2.791342321800000263e+02 -2.370005310956478706e+00 1.034370900000000049e+01
-1.050608219100000014e+02 1.182071433333333088e+00 2.164459049632402043e-01 -2.795465846499999998e+02 -2.299084641182371325e+00 5.469889000000000223e+00
-1.046484694399999995e+02 1.072826166666666525e+00 2.106774851526064529e-01 -2.799589371199999732e+02 -3.580263326787918032e+00 8.350623999999999825e+00
-1.042361169699999977e+02 1.098123066666666592e+00 2.107730046781174926e-01 -2.803712896000000114e+02 1.089311157939868879e+00 8.654991000000000767e+00
-1.038237644900000021e+02 1.259171833333333268e+00 2.115673372242765360e-01 -2.807836420699999849e+02 2.901772698000989248e+00 7.424230999999999803e+00
-1.034114120200000002e+02 1.349378099999999803e+00 2.145855836483132884e-01 -2.811959945400000151e+02 3.605557466041762638e+00 4.939180999999999599e+00
-1.029990595499999984e+02 1.284703499999999776e+00 2.127783247531352395e-01 -2.816083470099999886e+02 7.383700330825367919e-01 5.475939999999999586e+00
-1.025867070799999965e+02 1.196844933333333083e+00 2.118893421991771830e-01 -2.820206994800000189e+02 -7.453121355433562911e-01 5.398965999999999710e+00
-1.021743546099999946e+02 1.135599666666666341e+00 2.140477991408072655e-01 -2.824330519499999923e+02 -3.373953641489028654e-01 5.421093499999999565e+00
-1.017620021400000070e+02 1.136746933333333098e+00 2.198579143597692021e-01 -2.828454044299999737e+02 -3.344179101754448880e+00 1.147419799999999945e+01
-1.013496496700000051e+02 1.258982066666666455e+00 2.264929648081757674e-01 -2.832577569000000040e+02 -5.288180157026661554e+00 6.267644999999999911e+00
-1.009372972000000033e+02 1.308464999999999767e+00 2.258036417448932576e-01 -2.836701093699999774e+02 -5.356426058985888083e+00 7.480048700000000217e+00
-1.005249447300000014e+02 1.244675233333333075e+00 2.259700701872801309e-01 -2.840824618400000077e+02 -1.542529894278447999e+00 3.904136700000000015e+00
-1.001125922599999996e+02 1.036425216666666538e+00 2.252772134668518944e-01 -2.844948143099999811e+02 -9.650695395710077173e-01 6.299019300000000321e+00
-9.970023978000000398e+01 8.865908066666664533e-01 2.261241851791909452e-01 -2.849071667800000114e+02 -2.233559468196900433e+00 4.700025600000000026e+00
-9.928788731000000212e+01 8.051822199999997265e-01 2.179756774304160150e-01 -2.853195192499999848e+02 -2.514342896802447047e+00 5.057229000000000418e+00
-9.887553484000000026e+01 8.100878033333330785e-01 2.123967537151621177e-01 -2.857318717300000230e+02 -1.041746222074659833e+00 5.838230000000000253e+00
-9.846318236999999840e+01 8.015773333333331419e-01 2.062725175582307557e-01 -2.861442241999999965e+02 -4.735848273468731828e-01 3.303817299999999957e+00
-9.805082989999999654e+01 8.875717733333331472e-01 2.015545250634597219e-01 -2.865565766700000268e+02 -1.115923226394328616e-01 6.148930499999999633e+00
-9.763847742999999468e+01 1.085210773333333156e+00 2.034728652255663739e-01 -2.869689291400000002e+02 -6.332297825986591411e-01 6.433036999999999672e+00
-9.722612496000000704e+01 1.221804886666666423e+00 2.094787077519897900e-01 -2.873812816099999736e+02 -1.205134694557885355e+00 7.434799700000000122e+00
-9.681377249000000518e+01 1.206922679999999692e+00 2.140504684752203290e-01 -2.877936340800000039e+02 -2.851126269830098536e+00 5.514485999999999777e+00
-9.640142002000000332e+01 1.049771213333333231e+00 2.070527080286614086e-01 -2.882059865599999853e+02 -1.554570163768978164e+00 4.334603300000000381e+00
-9.598906755000000146e+01 9.740506799999998355e-01 2.034044361730735495e-01 -2.886183390300000156e+02 -1.887376685707858215e+00 5.716129300000000413e+00
-9.557671507000000588e+01 8.974965199999997978e-01 2.034397333639405558e-01 -2.890306914999999890e+02 2.649884289995823039e-01 5.782185000000000130e+00
-9.516436260000000402e+01 7.986870866666664348e-01 2.089246936788231035e-01 -2.894430439700000193e+02 1.243958943707022646e+00 8.118441000000000685e+00
-9.475201013000000216e+01 8.246588866666664241e-01 2.128957355679303720e-01 -2.898553964399999927e+02 1.597784101747796726e+00 5.703193699999999922e+00
-9.433965766000000031e+01 9.740343999999997449e-01 2.159051496952857641e-01 -2.902677489100000230e+02 -1.507847660191083294e+00 7.428840000000000110e+00
-9.392730518999999845e+01 1.066347099999999770e+00 2.206719626428681191e-01 -2.906801013900000044e+02 -5.334505842129963149e+00 6.752779499999999935e+00
-9.351495271999999659e+01 1.060386999999999746e+00 2.195833299229192903e-01 -2.910924538599999778e+02 -4.816073954068842866e+00 6.995995500000000256e+00
-9.310260024999999473e+01 1.122695599999999683e+00 2.191810518006078734e-01 -2.915048063300000081e+02 -1.403560632694735633e+00 6.390113000000000376e+00
-9.269024778000000708e+01 1.277338899999999722e+00 2.128289812845330364e-01 -2.919171587999999815e+02 2.786344438679371649e+00 7.809234000000000009e+00
-9.227789531000000522e+01 1.295141099999999712e+00 2.115258177543618001e-01 -2.923295112700000118e+02 3.705737289720145267e+00 6.998508000000000173e+00
-9.186554284000000337e+01 1.087085333333333237e+00 2.133608731300242756e-01 -2.927418637399999852e+02 1.360373977760919173e+00 9.049134000000000455e+00
-9.145319035999999358e+01 8.890846333333330964e-01 2.132355938469991108e-01 -2.931542162100000155e+02 -1.913122408446274181e-01 1.043411099999999969e+01
-9.104083789000000593e+01 9.087259333333330691e-01 2.120950440771822709e-01 -2.935665686899999969e+02 1.211826424216492670e+00 5.895752400000000115e+00
-9.062848542000000407e+01 1.095865933333333153e+00 2.113940530487427860e-01 -2.939789211600000272e+02 2.492794558944279704e+00 7.321087000000000344e+00
-9.021613295000000221e+01 1.254037133333333109e+00 2.127439638068632233e-01 -2.943912736300000006e+02 1.927555273651719858e+00 6.841179999999999595e+00
-8.980378048000000035e+01 1.329713299999999876e+00 2.143142499984323213e-01 -2.948036260999999740e+02 3.065842150258270560e-01 1.014194700000000005e+01
-8.939142800999999849e+01 1.309381066666666538e+00 2.154828962785987900e-01 -2.952159785700000043e+02 1.281654863999340532e-01 7.255067999999999628e+00
-8.897907553999999664e+01 1.199164999999999814e+00 2.141429976066457630e-01 -2.956283310399999777e+02 7.290761377943878463e-01 6.858274999999999899e+00
-8.856672306999999478e+01 1.159691099999999864e+00 2.147553228227442879e-01 -2.960406835200000160e+02 4.875588191888413636e-01 8.493952000000000169e+00
-8.815437059999999292e+01 1.137443766666666356e+00 2.064894843891069975e-01 -2.964530359899999894e+02 2.524251067249962066e+00 6.890368500000000118e+00
-8.774201813000000527e+01 1.157022633333333106e+00 2.057181355484626883e-01 -2.968653884600000197e+02 3.819322255290735768e+00 6.143189999999999706e+00
-8.732966564999999548e+01 1.111650866666666460e+00 2.058726454855759058e-01 -2.972777409299999931e+02 3.711664333331509358e+00 5.360153999999999641e+00
-8.691731317999999362e+01 1.044542446666666402e+00 2.101500754010818262e-01 -2.976900934000000234e+02 2.656839888038949660e+00 5.187864000000000253e+00
-8.650496071000000597e+01 9.535220466666665118e-01 2.123622065644497348e-01 -2.981024458699999968e+02 3.744874484334032583e-01 4.480662999999999840e+00
-8.609260824000000412e+01 8.858439799999997533e-01 2.100995567081110349e-01 -2.985147983499999782e+02 3.448059673161190108e+00 9.875227999999999895e+00
-8.568025577000000226e+01 8.512227333333330925e-01 2.144642811745775257e-01 -2.989271508200000085e+02 3.755808851222310452e+00 3.604622099999999829e+00
-8.526790330000000040e+01 9.260684999999998501e-01 2.132817299089756480e-01 -2.993395032899999819e+02 6.425384986929750575e+00 4.308896999999999977e+00
-8.485555082999999854e+01 1.011738199999999921e+00 2.125492757497921270e-01 -2.997518557600000122e+02 7.843404981637191575e+00 4.622122300000000017e+00
-8.444319835999999668e+01 1.084650233333333214e+00 2.103650591023782657e-01 -3.001642082299999856e+02 8.276361106344632290e+00 6.300383599999999973e+00
-8.403084588999999482e+01 1.001961966666666370e+00 2.119809575435417648e-01 -3.005765607000000159e+02 4.021982374385404846e+00 7.035975500000000160e+00
-8.361849341999999297e+01 9.339655233333330475e-01 2.177877291784478808e-01 -3.009889131699999893e+02 1.301906355779858471e+00 7.791217299999999568e+00
-8.320614093999999739e+01 1.017248589999999897e+00 2.195611772115818039e-01 -3.014012656500000276e+02 -2.190392461590212891e-01 9.851516999999999413e+00
-8.279378846999999553e+01 1.158959389999999701e+00 2.180985883523113289e-01 -3.018136181200000010e+02 1.730049035235432298e+00 9.218541999999999348e+00
-8.238143599999999367e+01 1.310115599999999825e+00 2.118470660680818463e-01 -3.022259705899999744e+02 3.067055353276206375e+00 4.758288399999999640e+00
-8.196908353000000602e+01 1.343328066666666487e+00 2.042737843324552438e-01 -3.026383230600000047e+02 1.563947434650313495e+00 5.975861000000000089e+00
-8.155673106000000416e+01 1.261506633333333127e+00 2.052417460991472486e-01 -3.030506755299999782e+02 7.982120760244205693e-01 7.315036000000000094e+00
-8.114437859000000230e+01 1.048468533333333230e+00 2.063386902804311140e-01 -3.034630280000000084e+02 -9.407328259144595028e-01 6.248279000000000138e+00
-8.073202612000000045e+01 9.419738999999998086e-01 2.116466899090022058e-01 -3.038753804799999898e+02 7.947870454799940143e-01 6.560897399999999990e+00
